year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,escaped
2020,2018-05-31,NORTH DIVIDE UNIT 118,23.52131844,39.1756525,-120.6789861,,,,Placer,CALFIRE,FALSE
2015,2015-02-04,ELK CAMP FUELBREAK,23.54343224,41.79979297,-124.0654284,,,,Del Norte,CALFIRE,FALSE
2018,2018-12-19,FOUR CORNERS HANDPILE UNIT 7,23.56221199,40.9373933,-121.6445575,,,,Shasta,CALFIRE,FALSE
2019,2019-11-26,SINGLETON LSR,23.65009308,41.72574287,-122.92468,,,,Siskiyou,CALFIRE,FALSE
2020,2020-11-17,"Nov 17, 2020 Broadcast",23.6991787,38.34564638,-120.6545549,,,,Amador,CALFIRE,FALSE
2019,2019-12-03,Marques,23.70173454,38.91302262,-122.796283,,,,Lake,CALFIRE,FALSE
2009,2008-09-15,MEADOW VALLEY UNDERBURN,23.72410965,39.94166758,-121.0443845,,,,Plumas,CALFIRE,FALSE
1977,1977-03-29,NA,23.73510551,36.48783396,-121.1817055,,,,San Benito,CALFIRE,FALSE
1977,1977-03-29,NA,23.73510551,36.48783396,-121.1817055,,,,San Benito,CALFIRE,FALSE
2001,2001-10-28,SLY PARK,23.76282692,38.73383726,-120.5601838,,,,El Dorado,CALFIRE,FALSE
1985,1985-01-01,NA,23.77601624,37.53412043,-119.642614,,,,Mariposa,CALFIRE,FALSE
2018,2018-12-19,FOUR CORNERS HANDPILE UNIT 3,23.81122017,40.95271006,-121.643378,,,,Shasta,CALFIRE,FALSE
2005,2005-05-31,DRY MEADOW,23.81591988,38.23882561,-120.1068475,,,,Tuolumne,CALFIRE,FALSE
1984,1984-01-01,SONOMA KGRA,23.83797646,38.79031866,-122.7607002,,,,Sonoma,CALFIRE,FALSE
2009,2009-10-15,COTP,23.83888626,41.45390062,-121.4817724,,,,Siskiyou,CALFIRE,FALSE
2005,2005-08-18,CHEESEBORO RX BURN,23.83892822,34.15543094,-118.7284173,,,,Los Angeles,CALFIRE,FALSE
2007,2007-04-02,AGUANGA RIDGE FB,23.85594559,33.34198364,-116.7898606,,,,San Diego,CALFIRE,FALSE
2011,2011-02-01,COON MTN,23.8763752,41.76733412,-123.9483213,,,,Del Norte,CALFIRE,FALSE
2010,2010-04-01,GRIZZLY COMPOUND,23.90201759,38.64116961,-120.5287892,,,,El Dorado,CALFIRE,FALSE
2019,2019-07-01,ONION CREEK STEWARDSHIP,23.97034836,39.28284435,-120.3798008,,,,Placer,CALFIRE,FALSE
2020,2020-01-15,BLUFF MESA,23.99376297,34.22236409,-116.9698797,,,,San Bernardino,CALFIRE,FALSE
2020,2020-02-27,2020 Broadcast Burn,23.9950161,37.11963802,-122.1583779,,,,Santa Cruz,CALFIRE,FALSE
2014,2014-03-24,,24,39.9374,-121.046,Broadcast,,,Plumas,PFIRS,FALSE
2015,2015-02-05,,24,39.792663,-122.690534,Hand Pile,,,Glenn,PFIRS,FALSE
2015,2015-02-06,,24,38.97419,-120.36883,Machine Pile,,,El Dorado,PFIRS,FALSE
2015,2015-10-26,,24,37.613056,-121.214444,Broadcast,,,Stanislaus,PFIRS,FALSE
2015,2015-11-13,,24,39.500133,-120.873771,Machine Pile,,,Sierra,PFIRS,FALSE
2015,2015-12-02,,24,40.21965,-120.884886,Machine Pile,,,Plumas,PFIRS,FALSE
2015,2015-12-03,,24,40.961954,-122.182113,Machine Pile,,,Shasta,PFIRS,FALSE
2016,2016-04-18,,24,38.86006,-120.45715,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-06-11,,24,36.6942,-118.9266,Broadcast,,,Tulare,PFIRS,FALSE
2016,2016-10-12,,24,38.968,-120.597,Broadcast,,,Placer,PFIRS,FALSE
2017,2017-05-26,,24,38.678,-120.4581,Broadcast,,,El Dorado,PFIRS,FALSE
2017,2017-05-28,,24,36.10508098,-118.6381817,Broadcast,,,Tulare,PFIRS,FALSE
2017,2017-06-28,,24,38.678,-120.4581,Broadcast,,,El Dorado,PFIRS,FALSE
2017,2017-11-13,,24,38.91561,-120.50886,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-15,,24,39.1316,-120.6493,Machine Pile,,,Placer,PFIRS,FALSE
2018,2018-10-25,,24,39.664979,-121.344337,UNK,,,Butte,PFIRS,FALSE
2018,2018-12-03,,24,39.47163,-121.19721,Hand Pile,,,Yuba,PFIRS,FALSE
2019,2019-09-26,,24,39.48231544,-121.0816312,UNK,,,Yuba,PFIRS,FALSE
2019,2019-10-20,,24,39.1754,-120.6792,Broadcast,,,Placer,PFIRS,FALSE
1994,1994-01-01,BONNIE BELL,24.00161552,33.94909907,-116.642291,,,,Riverside,CALFIRE,FALSE
2013,2013-11-15,NA,24.04026031,39.85836329,-121.024685,,,,Plumas,CALFIRE,FALSE
2012,2012-04-24,EMPIRE BIOMASS ARRA STEW,24.04072952,39.97148188,-120.8803934,,,,Plumas,CALFIRE,FALSE
2003,2003-12-07,GRINDSTONE TYPE CONVERSION,24.05774498,39.67621714,-122.6512425,,,,Glenn,CALFIRE,FALSE
2017,2017-05-30,NA,24.06835938,38.07105967,-120.143203,,,,Tuolumne,CALFIRE,FALSE
2006,2005-04-01,NA,24.08852386,39.97618852,-121.0441814,,,,Plumas,CALFIRE,FALSE
2019,2019-12-05,OMEGA HAND CUT PILE,24.09017754,39.31228804,-120.7558876,,,,Nevada,CALFIRE,FALSE
1982,1982-01-01,HILL RANCH VMP,24.0997467,38.06465797,-122.6042737,,,,Marin,CALFIRE,FALSE
2010,2010-01-01,SINKYONE,24.12038994,39.95208367,-123.9716378,,,,Mendocino,CALFIRE,FALSE
2010,2010-01-01,GRANT VMP,24.13910675,37.3515935,-121.726125,,,,Santa Clara,CALFIRE,FALSE
2010,2010-01-01,GRANT VMP,24.13910675,37.3515935,-121.726125,,,,Santa Clara,CALFIRE,FALSE
2019,2019-05-04,BLOCK 7C,24.15142059,41.64991727,-123.0722674,,,,Siskiyou,CALFIRE,FALSE
1982,1982-01-01,HILL RANCH VMP,24.15476799,38.06819373,-122.6068609,,,,Marin,CALFIRE,FALSE
2020,2020-12-01,2020-Calaveritas Broadcast Burn,24.18374252,38.17599414,-120.6308788,,,,Calaveras,CALFIRE,FALSE
2006,2006-09-19,TEN MILE,24.20591164,39.54925561,-123.7671459,,,,Mendocino,CALFIRE,FALSE
2003,2003-06-19,YOLO VMP,24.24535751,38.51070742,-122.0267849,,,,Yolo,CALFIRE,FALSE
1982,1982-09-24,ROARING R,24.2458744,36.78503547,-118.6246662,,,,Fresno,CALFIRE,FALSE
2009,2009-09-30,MORO,24.25127983,36.54861559,-118.7653726,,,,Tulare,CALFIRE,FALSE
1988,1988-01-01,BENNER CREEK UNIT #6,24.32342529,40.33904306,-121.2620958,,,,Plumas,CALFIRE,FALSE
2019,2019-11-26,EASTFORK  ID 169 U. 70,24.33033943,37.06796645,-119.0629781,,,,Fresno,CALFIRE,FALSE
2019,2019-01-30,WCB JAWBONE DEER HABITAT 103,24.33886337,37.91864174,-120.0541113,,,,Tuolumne,CALFIRE,FALSE
2013,2013-11-14,EXP. FOREST VDTS RX UNIT 4,24.38819695,38.17799518,-119.9854135,,,,Tuolumne,CALFIRE,FALSE
1998,1998-10-01,PABLO,24.39012527,37.90500312,-122.6427978,,,,Marin,CALFIRE,FALSE
2019,2019-01-31,WCB JAWBONE DEER HABITAT 109,24.39437103,37.88782699,-120.0418719,,,,Tuolumne,CALFIRE,FALSE
2009,2009-10-30,BORDA RX UNDERBURN F.A.,24.40880775,39.69527752,-120.4713557,,,,Sierra,CALFIRE,FALSE
2013,2013-04-11,East Boundary U 16 Rx,24.42222786,40.59390689,-122.5077475,,,,Shasta,CALFIRE,FALSE
2020,2020-02-22,Thompson,24.44147491,38.54429507,-122.9303282,,,,Sonoma,CALFIRE,FALSE
1984,1984-07-10,PROMETHEU,24.46876717,36.55759844,-118.7454739,,,,Tulare,CALFIRE,FALSE
2017,2017-05-17,NA,24.50217056,39.65266322,-122.7365838,,,,Glenn,CALFIRE,FALSE
2018,2018-06-11,NA,24.52393532,38.17211706,-119.9980628,,,,Tuolumne,CALFIRE,FALSE
2005,2005-12-28,MCCAIN VALLEY,24.52950287,32.68421852,-116.2594739,,,,San Diego,CALFIRE,FALSE
2008,2005-06-10,WRIGHTS CREEK UNDERBURN 24,24.57444763,38.03632755,-120.1248483,,,,Tuolumne,CALFIRE,FALSE
1997,1997-01-01,YV #3,24.58250427,37.71783793,-119.6642383,,,,Mariposa,CALFIRE,FALSE
2008,2008-01-01,POWER 1,24.64283371,37.08738441,-119.2243263,,,,Fresno,CALFIRE,FALSE
2018,2018-12-06,SUTCLIFFE THIN # 68,24.65287781,41.90012408,-123.4940049,,,,Siskiyou,CALFIRE,FALSE
2008,2008-10-01,SLAPJACK,24.66107368,39.5035697,-121.2143911,,,,Yuba,CALFIRE,FALSE
2006,2006-05-06,TORO TIMBER SALE,24.67743301,39.7338624,-120.4784177,,,,Plumas,CALFIRE,FALSE
1979,1979-05-15,HOTEL CRK,24.69194031,36.79349988,-118.6722788,,,,Fresno,CALFIRE,FALSE
2009,2008-05-01,LAST CHANCE STEWD # 146,24.72030067,38.6070229,-120.572817,,,,El Dorado,CALFIRE,FALSE
1994,1994-06-02,SAN FRAN BURN,24.72698593,34.47508626,-118.5590893,,,,Los Angeles,CALFIRE,FALSE
2019,2019-01-31,TPFHRS HYAMPOM 03 ROADSIDE FMZ,24.76557159,40.68368628,-123.4416758,,,,Trinity,CALFIRE,FALSE
2015,2015-10-06,Beacon Flat,24.79999924,41.31326343,-123.5336092,,,,Humboldt,CALFIRE,FALSE
2007,2006-10-10,PIKE COUNTY LOOKOUT SBA,24.80002975,39.47506208,-121.2019745,,,,Yuba,CALFIRE,FALSE
2019,2019-05-16,TPFHRS HYAMPOM 13 ROADSIDE FMZ,24.81263161,40.65946836,-123.4429942,,,,Trinity,CALFIRE,FALSE
2016,2016-06-15,MINERAL RX,24.83626175,40.34658482,-121.6090447,,,,Tehama,CALFIRE,FALSE
1979,1979-01-01,NA,24.84152412,37.7242492,-119.6189458,,,,Mariposa,CALFIRE,FALSE
2010,2009-10-01,NORTH MAIN DIVIDE FUELBREAK,24.86019707,33.77425202,-117.5405054,,,,Riverside,CALFIRE,FALSE
2019,2019-10-11,LAVA CATAMOUNT MASTICATION,24.93062592,41.42825416,-121.5119852,,,,Siskiyou,CALFIRE,FALSE
2011,2011-05-10,EAST BOUNDARY 2 RX,24.9322567,40.60778559,-122.5194127,,,,Shasta,CALFIRE,FALSE
2011,2011-05-10,EAST BOUNDARY 2 RX,24.9322567,40.60778559,-122.5194127,,,,Shasta,CALFIRE,FALSE
2011,2011-10-17,EAST BOUNDARY 3 RX,24.96196365,40.60812099,-122.5225445,,,,Shasta,CALFIRE,FALSE
2011,2011-10-17,EAST BOUNDARY 3 RX,24.96196365,40.60812099,-122.5225445,,,,Shasta,CALFIRE,FALSE
2005,2005-10-01,NA,24.97396088,39.2560855,-120.0853402,,,,Placer,CALFIRE,FALSE
2013,2013-02-12,,25,37.812496,-120.24107,Hand Pile,,,Tuolumne,PFIRS,FALSE
2013,2013-03-25,,25,40.0095,-120.8786,Broadcast,,,Plumas,PFIRS,FALSE
2013,2013-03-27,,25,39.0617,-120.1428,UNK,,,El Dorado,PFIRS,FALSE
2013,2013-06-18,,25,39.575,-121.955556,Broadcast,,,Butte,PFIRS,FALSE
2013,2013-06-25,,25,38.806139,-120.462839,Machine Pile,,,El Dorado,PFIRS,FALSE
2013,2013-10-22,,25,37.18417,-119.26083,UNK,,,Fresno,PFIRS,FALSE
2014,2014-02-04,,25,38.89,-120.42,Machine Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-05,,25,38.89,-120.42,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-06,,25,38.89,-120.42,Broadcast,,,El Dorado,PFIRS,FALSE
2014,2014-02-07,,25,38.89,-120.42,Machine Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-08,,25,38.89,-120.42,Machine Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-09,,25,38.89,-120.42,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-10,,25,38.89,-120.42,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-11,,25,38.776637,-120.294457,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-11,,25,38.89,-120.42,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-12,,25,38.89,-120.42,Machine Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-13,,25,38.89,-120.42,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-14,,25,38.89,-120.42,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-17,,25,41.048871,-122.056389,Machine Pile,,,Shasta,PFIRS,FALSE
2014,2014-02-24,,25,40.556975,-122.509108,Broadcast,,,Shasta,PFIRS,FALSE
2014,2014-03-25,,25,38.170261,-121.575007,UNK,,,Sacramento,PFIRS,FALSE
2014,2014-08-23,,25,39.163742,-121.404247,Broadcast,,,Yuba,PFIRS,FALSE
2014,2014-10-29,,25,40.623,-121.569,Hand Pile,,,Shasta,PFIRS,FALSE
2014,2014-10-31,,25,41.039,-121.772,Machine Pile,,,Shasta,PFIRS,FALSE
2014,2014-11-12,,25,41.020578,-122.128658,Machine Pile,,,Shasta,PFIRS,FALSE
2014,2014-11-18,,25,41.088515,-122.308645,Machine Pile,,,Shasta,PFIRS,FALSE
2014,2014-11-20,,25,39.652,-121.053,Machine Pile,,,Plumas,PFIRS,FALSE
2014,2014-11-22,,25,40.695,-121.9,UNK,,,Shasta,PFIRS,FALSE
2014,2014-11-24,,25,40.695,-121.9,UNK,,,Shasta,PFIRS,FALSE
2015,2015-01-21,,25,36.886623,-118.232814,Broadcast,,,Inyo,PFIRS,FALSE
2015,2015-01-27,,25,39.454475,-121.182209,Broadcast,,,Yuba,PFIRS,FALSE
2015,2015-03-10,,25,38.79343,-119.998856,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-03-11,,25,38.79343,-119.998856,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-03-16,,25,38.79343,-119.998856,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-03-31,,25,39.922,-121.041,Broadcast,,,Plumas,PFIRS,FALSE
2015,2015-04-01,,25,39.922,-121.041,Broadcast,,,Plumas,PFIRS,FALSE
2015,2015-04-06,,25,39.01506,-121.136495,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-04-07,,25,39.01506,-121.136495,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-10-13,,25,39.72039164,-121.1011362,Broadcast,,,Plumas,PFIRS,FALSE
2015,2015-11-05,,25,38.806139,-120.462839,Machine Pile,,,El Dorado,PFIRS,FALSE
2015,2015-11-09,,25,39.575924,-120.615871,Hand Pile,,,Sierra,PFIRS,FALSE
2015,2015-11-18,,25,40.497477,-122.767252,Broadcast,,,Shasta,PFIRS,FALSE
2015,2015-11-19,,25,38.761139,-120.88439,Broadcast,,,El Dorado,PFIRS,FALSE
2015,2015-11-25,,25,40.92917,-122.41833,Machine Pile,,,Shasta,PFIRS,FALSE
2015,2015-12-02,,25,37.669419,-119.072142,Machine Pile,,,Madera,PFIRS,FALSE
2015,2015-12-02,,25,41.156427,-122.394712,Hand Pile,,,Shasta,PFIRS,FALSE
2016,2016-01-07,,25,37.573317,-118.6785,Hand Pile,,,Mono,PFIRS,FALSE
2016,2016-02-15,,25,38.78415,-120.52972,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-02-17,,25,38.891825,-120.03926,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-02-26,,25,38.89856,-120.57334,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-03-29,,25,40.596098,-122.510777,Broadcast,,,Shasta,PFIRS,FALSE
2016,2016-04-19,,25,38.89936,-120.53592,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-04-21,,25,38.86312,-120.92397,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-10-21,,25,39.5929,-120.8492,Hand Pile,,,Sierra,PFIRS,FALSE
2016,2016-11-15,,25,39.48658817,-121.1251259,Machine Pile,,,Yuba,PFIRS,FALSE
2016,2016-11-18,,25,40.544,-121.633,Machine Pile,,,Shasta,PFIRS,FALSE
2016,2016-12-09,,25,39.03955,-120.44489,Machine Pile,,,Placer,PFIRS,FALSE
2017,2017-03-28,,25,37.777,-119.103,Hand Pile,,,Mono,PFIRS,FALSE
2017,2017-04-06,,25,38.79939337,-120.0084987,Hand Pile,,,El Dorado,PFIRS,FALSE
2017,2017-04-11,,25,38.911406,-120.024261,Hand Pile,,,El Dorado,PFIRS,FALSE
2017,2017-05-08,,25,38.8818,-120.54538,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-02,,25,39.40396869,-121.1351681,Broadcast,,,Yuba,PFIRS,FALSE
2017,2017-11-05,,25,38.8316847,-120.3557396,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-06,,25,39.31637073,-120.9326077,Hand Pile,,,Nevada,PFIRS,FALSE
2017,2017-11-14,,25,40.85794,-122.564575,Machine Pile,,,Shasta,PFIRS,FALSE
2017,2017-11-14,,25,39.44000125,-121.1417513,Hand Pile,,,Yuba,PFIRS,FALSE
2017,2017-11-15,,25,38.82111982,-120.4807091,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-17,,25,36.752,-118.762,Hand Pile,,,Tulare,PFIRS,FALSE
2017,2017-11-20,,25,38.81630493,-120.4904079,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-28,,25,35.70714,-118.55928,Broadcast,,,Kern,PFIRS,FALSE
2017,2017-12-18,,25,38.86449,-120.51006,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-12-19,,25,38.89336,-120.60169,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-12-21,,25,38.88375,-120.5159,Machine Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-15,,25,38.83368,-120.65099,Machine Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-17,,25,38.862279,-120.622751,Machine Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-17,,25,38.91561,-120.50886,Machine Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-18,,25,38.42161751,-120.4671478,Machine Pile,,,Calaveras,PFIRS,FALSE
2018,2018-01-26,,25,37.777,-119.103,Hand Pile,,,Mono,PFIRS,FALSE
2018,2018-02-09,,25,38.78500017,-120.0019197,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-02-21,,25,38.918284,-120.039411,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-04-04,,25,39.8897518,-121.6142321,Broadcast,,,Butte,PFIRS,FALSE
2018,2018-05-16,,25,37.380776,-119.565683,Broadcast,,,Madera,PFIRS,FALSE
2018,2018-10-24,,25,38.905822,-120.858228,Broadcast,,,El Dorado,PFIRS,FALSE
2018,2018-10-27,,25,37.62678089,-119.0813634,Broadcast,,,Madera,PFIRS,FALSE
2018,2018-11-06,,25,39.05978,-120.117624,Broadcast,,,El Dorado,PFIRS,FALSE
2018,2018-11-29,,25,38.60085411,-120.3563232,Machine Pile,,,El Dorado,PFIRS,FALSE
2018,2018-11-30,,25,39.5145,-121.17519,Machine Pile,,,Yuba,PFIRS,FALSE
2018,2018-12-20,,25,40.665,-121.35,Hand Pile,,,Shasta,PFIRS,FALSE
2018,2018-12-31,,25,38.60614,-120.51178,Broadcast,,,El Dorado,PFIRS,FALSE
2019,2019-01-04,,25,38.8818,-120.54538,Machine Pile,,,El Dorado,PFIRS,FALSE
2019,2019-01-24,,25,36.81182216,-118.1442145,Hand Pile,,,Inyo,PFIRS,FALSE
2019,2019-01-30,,25,38.79657383,-120.4828548,Machine Pile,,,El Dorado,PFIRS,FALSE
2019,2019-01-30,,25,38.11992,-119.09473,Hand Pile,,,Mono,PFIRS,FALSE
2019,2019-01-31,,25,38.79657383,-120.4828548,Machine Pile,,,El Dorado,PFIRS,FALSE
2019,2019-02-07,,25,39.842979,-122.861928,Hand Pile,,,Tehama,PFIRS,FALSE
2019,2019-02-11,,25,36.91392511,-118.1925916,Hand Pile,,,Inyo,PFIRS,FALSE
2019,2019-03-18,,25,38.79657383,-120.4828548,Machine Pile,,,El Dorado,PFIRS,FALSE
2019,2019-09-28,,25,38.90227554,-120.5264024,Machine Pile,,,El Dorado,PFIRS,FALSE
2019,2019-10-06,,25,38.7075,-120.1702,Broadcast,,,El Dorado,PFIRS,FALSE
2019,2019-12-04,,25,37.81,-119.079,Hand Pile,,,Mono,PFIRS,FALSE
2019,2019-12-04,,25,39.37741,-120.86172,Machine Pile,,,Nevada,PFIRS,FALSE
2019,2019-12-04,,25,40.41074,-121.09716,Machine Pile,,,Plumas,PFIRS,FALSE
2019,2019-12-17,,25,38.91389,-120.45955,Machine Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-24,,25,40.782546,-122.476435,Machine Pile,,,Shasta,PFIRS,FALSE
2013,2013-11-17,Sly Park - Hazelnut 1,25.00360107,38.74273245,-120.5409097,,,,El Dorado,CALFIRE,FALSE
2019,2019-04-29,HAMM/HASLOE,25.00591469,37.81968723,-120.0913386,,,,Mariposa,CALFIRE,FALSE
2004,2004-04-06,CANYON/KELSEY 55,25.0398159,41.61693236,-123.162795,,,,Siskiyou,CALFIRE,FALSE
2019,2019-03-21,TPFHRS PEAK 1 ROADSIDE FMZ,25.04865646,40.47195047,-123.1937797,,,,Trinity,CALFIRE,FALSE
2020,2019-11-15,BLUFF MESA,25.06447411,34.21949753,-116.975213,,,,San Bernardino,CALFIRE,FALSE
2020,2020-09-30,NA,25.0990963,41.63485211,-121.8030201,,,,Siskiyou,CALFIRE,FALSE
2019,2019-10-22,MINNOW AOPE TS U 92 (BURN UNIT C),25.11977959,39.99593695,-121.483594,,,,Butte,CALFIRE,FALSE
2019,2019-01-31,WCB JAWBONE DEER HABITAT 101,25.13368607,37.92092617,-120.0394255,,,,Tuolumne,CALFIRE,FALSE
2003,2003-01-01,AUBURN LAKE TR.,25.15593338,38.91784426,-120.9315853,,,,El Dorado,CALFIRE,FALSE
1988,1988-01-01,BAILY CREEK UNIT #5,25.15976906,40.35736452,-121.1406869,,,,Plumas,CALFIRE,FALSE
2004,2004-05-03,UPPER S. FORK 54,25.21595192,41.13439573,-123.1325395,,,,Siskiyou,CALFIRE,FALSE
1980,1980-01-01,NA,25.21784401,37.71944693,-119.6580756,,,,Mariposa,CALFIRE,FALSE
2017,2017-06-23,2017 SPRING BURN,25.25823021,38.90232729,-120.871479,,,,El Dorado,CALFIRE,FALSE
2010,2010-10-31,CHALLENGE SERVICE CONTRACT,25.35964584,39.58816984,-121.2880541,,,,Butte,CALFIRE,FALSE
2011,2011-05-11,HCFP (PHASE 2) CT-27,25.37578392,41.82370332,-123.3288912,,,,Siskiyou,CALFIRE,FALSE
2020,2020-06-03,2020_Broadcast Burn,25.37706566,36.69319537,-120.3217827,,,,Fresno,CALFIRE,FALSE
2013,2013-04-03,BENCH,25.3897438,41.56523223,-121.3731696,,,,Modoc,CALFIRE,FALSE
2018,2018-12-08,RIVERKERN FUELBREAK,25.40829849,35.78983002,-118.4453241,,,,Kern,CALFIRE,FALSE
1990,1990-10-20,BEATY #2 UNIT #3,25.42390823,41.2256893,-121.3548212,,,,Modoc,CALFIRE,FALSE
2003,2003-11-01,KITCHEN CREEK,25.45704269,32.81988874,-116.4483002,,,,San Diego,CALFIRE,FALSE
2012,2012-11-20,Rancho Jamul VMP Block 1,25.46315765,32.69918922,-116.8644878,,,,San Diego,CALFIRE,FALSE
2003,2003-10-15,MG-4A,25.4660244,37.51146241,-119.6069898,,,,Mariposa,CALFIRE,FALSE
2013,2012-10-01,OLD DOMINION,25.47275925,33.64268729,-117.4343629,,,,Orange,CALFIRE,FALSE
2010,2010-01-15,BONITA VISTA UNIT 5,25.4852829,33.69757581,-116.691868,,,,Riverside,CALFIRE,FALSE
2020,2020-12-11,HUU Rx 2020,25.52188492,41.02465409,-123.83355,,,,Humboldt,CALFIRE,FALSE
2019,2019-10-05,COMMERCIAL THIN,25.52245522,41.36409275,-121.969203,,,,Siskiyou,CALFIRE,FALSE
1978,1978-10-11,COLONY M2,25.53536224,36.55555563,-118.8084521,,,,Tulare,CALFIRE,FALSE
2009,2009-05-01,LAST CHANCE # 144,25.54870415,38.60744517,-120.5851329,,,,El Dorado,CALFIRE,FALSE
2011,2011-10-01,COON MTN,25.55852127,41.77476489,-123.9518459,,,,Del Norte,CALFIRE,FALSE
1987,1987-06-22,KEYHOLE,25.58066368,36.55914168,-118.7639952,,,,Tulare,CALFIRE,FALSE
2018,2018-11-30,SUMMIT HAND THIN UNIT 5,25.65508842,40.66246405,-120.9109178,,,,Lassen,CALFIRE,FALSE
2012,2012-11-01,CRANDALL UNDERBURN 2401_FY13,25.66682816,38.10187098,-120.1745449,,,,Tuolumne,CALFIRE,FALSE
2014,2014-07-03,4_MA Sunrise Rx,25.67920303,33.07835271,-116.5790186,,,,San Diego,CALFIRE,FALSE
2013,2013-10-07,Loafer Creek VMP - Loafer 08,25.68970299,39.52129994,-121.4470896,,,,Butte,CALFIRE,FALSE
2020,2020-06-15,LOW GROUSE THIN MP #29,25.69545555,41.59252042,-121.705872,,,,Siskiyou,CALFIRE,FALSE
2018,2018-12-04,,25.7,37.70577418,-118.9159298,Machine Pile,,,Mono,PFIRS,FALSE
2005,2005-10-20,LIMANTOUR B,25.73976135,38.03291405,-122.8767617,,,,Marin,CALFIRE,FALSE
1998,1998-01-01,MG#4,25.7621212,37.51413065,-119.6079515,,,,Mariposa,CALFIRE,FALSE
2000,2000-04-26,COTTONTAIL BURN #1,25.77882385,34.04896182,-118.8641298,,,,Los Angeles,CALFIRE,FALSE
2020,2020-09-30,NA,25.79060364,41.70010903,-122.1720706,,,,Siskiyou,CALFIRE,FALSE
2011,2011-09-15,NA,25.85480499,39.28217311,-120.1999325,,,,Placer,CALFIRE,FALSE
2019,2019-11-26,EASTFORK RESTORATION,25.86388969,37.07969616,-119.0535621,,,,Fresno,CALFIRE,FALSE
2006,1997-06-30,I ROCK  UNIT 5,25.87726021,36.9327238,-119.0936785,,,,Fresno,CALFIRE,FALSE
2005,2005-09-30,(53) JAYBIRD,25.92414474,39.49000907,-121.0814451,,,,Yuba,CALFIRE,FALSE
2005,2005-09-30,(53) JAYBIRD,25.92414474,39.49000907,-121.0814451,,,,Yuba,CALFIRE,FALSE
1989,1989-01-01,NA,25.92742729,39.308132,-120.7571052,,,,Nevada,CALFIRE,FALSE
2018,2018-06-01,Valley Burn Plot 2018,25.93933296,37.33345798,-121.7105574,,,,Santa Clara,CALFIRE,FALSE
2020,2020-11-14,ACOE Dam Burn 2020,25.96049881,39.19777085,-123.1841045,,,,Mendocino,CALFIRE,FALSE
2000,2000-10-16,FAIRFAX GRADE VMP,25.98241425,37.97368015,-122.5989593,,,,Marin,CALFIRE,FALSE
2014,2014-02-19,,26,39.751611,-121.506128,Machine Pile,,,Butte,PFIRS,FALSE
2014,2014-11-13,,26,39.628,-121.09,Machine Pile,,,Plumas,PFIRS,FALSE
2014,2014-12-08,,26,37.7332,-118.9905,Hand Pile,,,Mono,PFIRS,FALSE
2015,2015-05-29,,26,38.761139,-120.88439,Broadcast,,,El Dorado,PFIRS,FALSE
2016,2016-10-19,,26,38.91561,-120.50886,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-11-05,,26,40.88340968,-122.3339653,Machine Pile,,,Shasta,PFIRS,FALSE
2016,2016-11-07,,26,38.82152104,-120.7305622,Machine Pile,,,El Dorado,PFIRS,FALSE
